id,title,description,image,published,created_at,updated_at
52,"Penandatanganan KPI Tahun 2023 PT Jakarta Tourisindo (Perseroda) dan RUPS Luar Biasa PT Jakarta Tourisindo (Perseroda) - Pengesahan RKA 2023","Penandatanganan KPI Tahun 2023 PT Jakarta Tourisindo (Perseroda) dan RUPS Luar Biasa PT Jakarta Tourisindo (Perseroda) - Pengesahan RKA 2023, dihadiri oleh Plt. Kepala BPBUMD Provinsi DKI Jakarta Fitria Rahadiani, Direksi dan Dewan Komisaris PT Jakarta Tourisindo (perseroda) Kamis (22/12/2022).","{""thumbnail"":{""url"":""\/pics\/user\/2022\/12\/23\/06\/33\/50x50_crop\/5pQY2lxKUO3XLxgv.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2022\/12\/23\/06\/33\/160x120\/5pQY2lxKUO3XLxgv.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2022\/12\/23\/06\/33\/240x180\/5pQY2lxKUO3XLxgv.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2022\/12\/23\/06\/33\/300x300_crop\/5pQY2lxKUO3XLxgv.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2022\/12\/23\/06\/33\/640x480\/5pQY2lxKUO3XLxgv.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2022\/12\/23\/06\/33\/800x600\/5pQY2lxKUO3XLxgv.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2022\/12\/23\/06\/33\/5pQY2lxKUO3XLxgv.png"",""height"":null,""width"":null}}",1,"2022-12-23 11:06:34","2022-12-23 11:06:34"
53,"Penandatanganan Perjanjian antara PT JIEP dan Perumda Dharma Jaya terkait Pemanfaatan Cold Storage di Kawasan Industri Pulogadung. Kamis (22/12/22)","Penandatanganan Perjanjian antara PT JIEP dan Perumda Dharma Jaya terkait Pemanfaatan Cold Storage di Kawasan Industri Pulogadung. Kamis (22/12/22)","{""thumbnail"":{""url"":""\/pics\/user\/2023\/01\/27\/49\/08\/50x50_crop\/fn2neYsz0mzmmVnn.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/01\/27\/49\/08\/160x120\/fn2neYsz0mzmmVnn.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/01\/27\/49\/08\/240x180\/fn2neYsz0mzmmVnn.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/01\/27\/49\/08\/300x300_crop\/fn2neYsz0mzmmVnn.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/01\/27\/49\/08\/640x480\/fn2neYsz0mzmmVnn.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/01\/27\/49\/08\/800x600\/fn2neYsz0mzmmVnn.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/01\/27\/49\/08\/fn2neYsz0mzmmVnn.png"",""height"":null,""width"":null}}",1,"2022-12-28 13:16:59","2023-01-27 09:49:09"
54,"Penyerahan KPPS PT. Transportasi Jakarta oleh Plt. Kepala Badan Pembinaan BUMD Provinsi DKI Jakarta Ibu Fitria Rahadiani.","Penyerahan KPPS PT. Transportasi Jakarta oleh Plt. Kepala Badan Pembinaan BUMD Provinsi DKI Jakarta Ibu Fitria Rahadiani.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/01\/12\/11\/30\/50x50_crop\/CVDHfSmxRWPsEzrS.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/01\/12\/11\/30\/160x120\/CVDHfSmxRWPsEzrS.JPG"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/01\/12\/11\/30\/240x180\/CVDHfSmxRWPsEzrS.JPG"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/01\/12\/11\/30\/300x300_crop\/CVDHfSmxRWPsEzrS.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/01\/12\/11\/30\/640x480\/CVDHfSmxRWPsEzrS.JPG"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/01\/12\/11\/30\/800x600\/CVDHfSmxRWPsEzrS.JPG"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/01\/12\/11\/30\/CVDHfSmxRWPsEzrS.JPG"",""height"":null,""width"":null}}",1,"2023-01-12 11:11:37","2023-01-12 11:11:37"
55,"Monitoring Kerjasama Perumda Paljaya dengan PT Pembangunan Jaya Ancol, Tbk terkait Instalasi Pengolahan Air Limbah Ancol.","Monitoring Kerjasama Perumda Paljaya dengan PT Pembangunan Jaya Ancol, Tbk terkait Instalasi Pengolahan Air Limbah Ancol.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/01\/12\/35\/53\/50x50_crop\/XAxemU3mtyagmi8O.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/01\/12\/35\/53\/160x120\/XAxemU3mtyagmi8O.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/01\/12\/35\/53\/240x180\/XAxemU3mtyagmi8O.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/01\/12\/35\/53\/300x300_crop\/XAxemU3mtyagmi8O.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/01\/12\/35\/53\/640x480\/XAxemU3mtyagmi8O.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/01\/12\/35\/53\/800x600\/XAxemU3mtyagmi8O.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/01\/12\/35\/53\/XAxemU3mtyagmi8O.png"",""height"":null,""width"":null}}",1,"2023-01-12 16:35:54","2023-01-12 16:35:54"
56,"Penandatanganan Perjanjian Kerjasama antara Perumda PAM JAYA dan Perumda PALJAYA tentang Kerjasama Pemanfaatan Lahan Milik PAM JAYA di Jalan TB Simatupang Jakarta.","Penandatanganan Perjanjian Kerjasama antara Perumda PAM JAYA dan Perumda PALJAYA tentang Kerjasama Pemanfaatan Lahan Milik PAM JAYA di Jalan TB Simatupang Jakarta.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/01\/27\/38\/47\/50x50_crop\/ME6FBv00aB6kmt7d.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/01\/27\/38\/47\/160x120\/ME6FBv00aB6kmt7d.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/01\/27\/38\/47\/240x180\/ME6FBv00aB6kmt7d.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/01\/27\/38\/47\/300x300_crop\/ME6FBv00aB6kmt7d.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/01\/27\/38\/47\/640x480\/ME6FBv00aB6kmt7d.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/01\/27\/38\/47\/800x600\/ME6FBv00aB6kmt7d.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/01\/27\/38\/47\/ME6FBv00aB6kmt7d.png"",""height"":null,""width"":null}}",1,"2023-01-27 08:54:46","2023-01-27 09:38:48"
57,"Badan Pembinaan BUMD mendampingi  PT Jakarta Industrial Estate Pulogadung (JIEP) menerima visitasi Komisi Informasi DKI Jakarta. Visitasi ke BUMD JIEP merupakan tindak lanjut dari pelaksanaan Monev badan publik DKI Jakarta Tahun 2022 serta apresiasi capai","Badan Pembinaan BUMD mendampingi  PT Jakarta Industrial Estate Pulogadung (JIEP) menerima visitasi Komisi Informasi DKI Jakarta. Visitasi ke BUMD JIEP merupakan tindak lanjut dari pelaksanaan Monev badan publik DKI Jakarta Tahun 2022 serta apresiasi capaian JIEP meraih penghargaan kategori BUMD.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/02\/17\/46\/04\/50x50_crop\/XyI0vUFhPeVTgynW.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/02\/17\/46\/04\/160x120\/XyI0vUFhPeVTgynW.JPG"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/02\/17\/46\/04\/240x180\/XyI0vUFhPeVTgynW.JPG"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/02\/17\/46\/04\/300x300_crop\/XyI0vUFhPeVTgynW.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/02\/17\/46\/04\/640x480\/XyI0vUFhPeVTgynW.JPG"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/02\/17\/46\/04\/800x600\/XyI0vUFhPeVTgynW.JPG"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/02\/17\/46\/04\/XyI0vUFhPeVTgynW.JPG"",""height"":null,""width"":null}}",1,"2023-02-17 13:42:22","2023-02-17 13:46:12"
58,"Penandatanganan Nota Kesepahaman (MoU) antara Perumda Paljaya dan PT MRT Jakarta (Perseroda)","Bpk. Thomas selaku Kabid Urusan Usaha Pangan, Utilitas dan Perpasaran serta Industri di BPBUMD Provinsi DKI Jakarta sebagai perwakilan dari Pemprov DKI Jakarta, menghadiri Penandatanganan Nota Kesepahaman (MoU) antara Perumda Paljaya dan PT MRT Jakarta (Perseroda) tentang Penjajakan Awal Potensi Kerja Sama untuk Pengembangan Fasilitas Pengelolaan Air Limbah di Kawasan Berorientasi Transit dan Aset Milik PT MRT Jakarta (Perseroda).20/2/23","{""thumbnail"":{""url"":""\/pics\/user\/2023\/02\/21\/03\/41\/50x50_crop\/q6cPtMyJLM8Tmj5H.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/02\/21\/03\/41\/160x120\/q6cPtMyJLM8Tmj5H.JPG"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/02\/21\/03\/41\/240x180\/q6cPtMyJLM8Tmj5H.JPG"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/02\/21\/03\/41\/300x300_crop\/q6cPtMyJLM8Tmj5H.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/02\/21\/03\/41\/640x480\/q6cPtMyJLM8Tmj5H.JPG"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/02\/21\/03\/41\/800x600\/q6cPtMyJLM8Tmj5H.JPG"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/02\/21\/03\/41\/q6cPtMyJLM8Tmj5H.JPG"",""height"":null,""width"":null}}",1,"2023-02-21 11:53:16","2023-02-21 13:03:49"
59,"Monitoring alat produksi dari Perumda Pembangunan Sarana Jaya","Bpk. Thomas selaku Plt. Kabid Usaha Transportasi, Properti dan Keuangan BPBUMD Provinsi DKI Jakarta beserta jajaranya bersama Biro Perekonomian dan Keuangan Provinsi DKI Jakarta, melakukan kunjungan ke Menara Swasana Pondok Kelapa dan Mall Pondok Kelapa untuk monitoring alat produksi dari Perumda Pembangunan Sarana Jaya.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/02\/27\/04\/41\/50x50_crop\/p3SxyuGEw87m2tgG.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/02\/27\/04\/41\/160x120\/p3SxyuGEw87m2tgG.JPG"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/02\/27\/04\/41\/240x180\/p3SxyuGEw87m2tgG.JPG"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/02\/27\/04\/41\/300x300_crop\/p3SxyuGEw87m2tgG.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/02\/27\/04\/41\/640x480\/p3SxyuGEw87m2tgG.JPG"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/02\/27\/04\/41\/800x600\/p3SxyuGEw87m2tgG.JPG"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/02\/27\/04\/41\/p3SxyuGEw87m2tgG.JPG"",""height"":null,""width"":null}}",1,"2023-02-27 16:04:13","2023-02-27 16:04:49"
60,"Focus Group Discussion (FGD) dengan tema ""Penerapan Tata Kelola Perusahaan Yang Baik (Good Corporate Covernance)","Focus Group Discussion (FGD) dengan tema ""Penerapan Tata Kelola Perusahaan Yang Baik (Good Corporate Covernance) pada BUMD: Evaluasi/Assesment Good Corporate Governance (GCG)serta Manajemen Risiko pada Badan Usaha Milik Daerah (BUMD)""","{""thumbnail"":{""url"":""\/pics\/user\/2023\/03\/07\/17\/25\/50x50_crop\/QOhJEXK6Dvjzhh1f.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/03\/07\/17\/25\/160x120\/QOhJEXK6Dvjzhh1f.JPG"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/03\/07\/17\/25\/240x180\/QOhJEXK6Dvjzhh1f.JPG"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/03\/07\/17\/25\/300x300_crop\/QOhJEXK6Dvjzhh1f.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/03\/07\/17\/25\/640x480\/QOhJEXK6Dvjzhh1f.JPG"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/03\/07\/17\/25\/800x600\/QOhJEXK6Dvjzhh1f.JPG"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/03\/07\/17\/25\/QOhJEXK6Dvjzhh1f.JPG"",""height"":null,""width"":null}}",1,"2023-03-07 09:17:33","2023-03-07 09:17:33"
61,"BPBUMD Provinsi DKI Jakarta melakukan Peninjauan Lapangan untuk Rencana proyek LRTJ Fase 1B.","BPBUMD Provinsi DKI Jakarta melakukan Peninjauan Lapangan untuk Rencana proyek LRTJ Fase 1B.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/03\/07\/40\/19\/50x50_crop\/5FQPCALz0uUOFPsr.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/03\/07\/40\/19\/160x120\/5FQPCALz0uUOFPsr.jpeg"",""height"":120,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/03\/07\/40\/19\/240x180\/5FQPCALz0uUOFPsr.jpeg"",""height"":180,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/03\/07\/40\/19\/300x300_crop\/5FQPCALz0uUOFPsr.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/03\/07\/40\/19\/640x480\/5FQPCALz0uUOFPsr.jpeg"",""height"":480,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/03\/07\/40\/19\/800x600\/5FQPCALz0uUOFPsr.jpeg"",""height"":600,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/03\/07\/40\/19\/5FQPCALz0uUOFPsr.jpeg"",""height"":null,""width"":null}}",1,"2023-03-07 10:40:20","2023-03-07 10:40:20"
62,"FGD Dampak Penyajian Aset Penugasan atas Implementasi PSAP 16 dan ISAK 16 pada Pemerintah dan dan BUMD","FGD Dampak Penyajian Aset Penugasan atas Implementasi PSAP 16 dan ISAK 16 pada Pemerintah dan dan BUMD
PSAP 16 dan ISAK 16 sudah diterbitkan dan berlaku sejak 1 Januari 2022 terkait perjanjian konsesi bagi Pemerintah. 
Diskusi ini untuk mengupas lebih dalam perihal treatment yang paling pas untuk pencacatan penugasan kedalam laporan keuangan Pemprov. DKI Jakarta dan BUMD, serta hubungannya dengan penerapan PSAP 16 di Pemprov. DKI Jakarta dan ISAK 16 di BUMD","{""thumbnail"":{""url"":""\/pics\/user\/2023\/03\/10\/27\/23\/50x50_crop\/bQCr4V8s2v7Wxa92.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/03\/10\/27\/23\/160x120\/bQCr4V8s2v7Wxa92.JPG"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/03\/10\/27\/23\/240x180\/bQCr4V8s2v7Wxa92.JPG"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/03\/10\/27\/23\/300x300_crop\/bQCr4V8s2v7Wxa92.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/03\/10\/27\/23\/640x480\/bQCr4V8s2v7Wxa92.JPG"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/03\/10\/27\/23\/800x600\/bQCr4V8s2v7Wxa92.JPG"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/03\/10\/27\/23\/bQCr4V8s2v7Wxa92.JPG"",""height"":null,""width"":null}}",1,"2023-03-10 11:26:38","2023-03-10 11:27:31"
63,"BPBUMD Melaksanakan Kunjungan Lapangan Pelaksanaan Pangan Murah Bersubsidi bagi Masyarakat Tertentu","BPBUMD Melaksanakan Kunjungan Lapangan Pelaksanaan Pangan Murah Bersubsidi bagi Masyarakat Tertentu serta Monitoring Revitalisasi Pasar di Pasar Induk Kramat Jati.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/03\/10\/39\/13\/50x50_crop\/6wKiS5QGV4eehRkm.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/03\/10\/39\/13\/160x120\/6wKiS5QGV4eehRkm.jpeg"",""height"":120,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/03\/10\/39\/13\/240x180\/6wKiS5QGV4eehRkm.jpeg"",""height"":180,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/03\/10\/39\/13\/300x300_crop\/6wKiS5QGV4eehRkm.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/03\/10\/39\/13\/640x480\/6wKiS5QGV4eehRkm.jpeg"",""height"":480,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/03\/10\/39\/13\/800x600\/6wKiS5QGV4eehRkm.jpeg"",""height"":600,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/03\/10\/39\/13\/6wKiS5QGV4eehRkm.jpeg"",""height"":null,""width"":null}}",1,"2023-03-10 17:27:38","2023-03-10 17:39:14"
64,"Badan Pembinaan BUMD mendampingi PT MRT Jakarta menerima visitasi Komisi Informasi DKI Jakarta","Badan Pembinaan BUMD mendampingi PT MRT Jakarta menerima visitasi Komisi Informasi DKI Jakarta. Visitasi ke BUMD PT MRT Jakarta merupakan tindak lanjut dari pelaksanaan Monev badan publik DKI Jakarta Tahun 2022 serta apresiasi atas capaian PT MRT Jakarta meraih penghargaan kategori BUMD.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/03\/14\/34\/12\/50x50_crop\/ibga4LonRMN3pzTS.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/03\/14\/34\/12\/160x120\/ibga4LonRMN3pzTS.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/03\/14\/34\/12\/240x180\/ibga4LonRMN3pzTS.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/03\/14\/34\/12\/300x300_crop\/ibga4LonRMN3pzTS.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/03\/14\/34\/12\/640x480\/ibga4LonRMN3pzTS.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/03\/14\/34\/12\/800x600\/ibga4LonRMN3pzTS.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/03\/14\/34\/12\/ibga4LonRMN3pzTS.png"",""height"":null,""width"":null}}",1,"2023-03-14 11:34:13","2023-03-14 11:34:13"
65,"Peninjauan Lapangan oleh Tim Perpasaran dan Industri BPBUMD Provinsi DKI Jakarta atas Pembangunan Pasar Heksagon.","Peninjauan Lapangan oleh Tim Perpasaran dan Industri BPBUMD Provinsi DKI Jakarta atas Pembangunan Pasar Heksagon.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/03\/16\/16\/38\/50x50_crop\/1DTFzW2bURjHqNy7.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/03\/16\/16\/38\/160x120\/1DTFzW2bURjHqNy7.jpeg"",""height"":120,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/03\/16\/16\/38\/240x180\/1DTFzW2bURjHqNy7.jpeg"",""height"":180,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/03\/16\/16\/38\/300x300_crop\/1DTFzW2bURjHqNy7.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/03\/16\/16\/38\/640x480\/1DTFzW2bURjHqNy7.jpeg"",""height"":480,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/03\/16\/16\/38\/800x600\/1DTFzW2bURjHqNy7.jpeg"",""height"":600,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/03\/16\/16\/38\/1DTFzW2bURjHqNy7.jpeg"",""height"":null,""width"":null}}",1,"2023-03-16 14:16:40","2023-03-16 14:16:40"
66,"Pj Gubernur DKI Jakarta meninjau kesiapan pasokan beras menjelang Ramadhan di Pasar Induk Beras Cipinang dan dalam rangka Sinergi Pengendalian Inflasi","Pj Gubernur DKI Jakarta meninjau kesiapan pasokan beras menjelang Ramadhan di Pasar Induk Beras Cipinang dan dalam rangka Sinergi Pengendalian Inflasi bersama Kepala Badan Pangan Nasional melakukan pelepasan mobil pasar murah untuk menghadapi bulan Ramadhan dan Idul Fitri 2023 yang diselenggarakan oleh
PT Food Station Tjipinang Jaya bersama Perumda Dharma Jaya dan Perumda Pasar Jaya","{""thumbnail"":{""url"":""\/pics\/user\/2023\/03\/17\/57\/04\/50x50_crop\/jpHOt7r9sym5Ud3q.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/03\/17\/57\/04\/160x120\/jpHOt7r9sym5Ud3q.jpeg"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/03\/17\/57\/04\/240x180\/jpHOt7r9sym5Ud3q.jpeg"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/03\/17\/57\/04\/300x300_crop\/jpHOt7r9sym5Ud3q.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/03\/17\/57\/04\/640x480\/jpHOt7r9sym5Ud3q.jpeg"",""height"":426,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/03\/17\/57\/04\/800x600\/jpHOt7r9sym5Ud3q.jpeg"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/03\/17\/57\/04\/jpHOt7r9sym5Ud3q.jpeg"",""height"":null,""width"":null}}",1,"2023-03-17 17:57:05","2023-03-17 17:57:05"
67,"Kepala Badan Pangan Nasional bersama Direktur Utama Perum BULOG dan Asisten Perekonomian dan Keuangan Provinsi DKI Jakarta beserta jajarannya melakukan Operasi Pasar","Kepala Badan Pangan Nasional bersama Direktur Utama Perum BULOG dan Asisten Perekonomian dan Keuangan Provinsi DKI Jakarta beserta jajarannya melakukan Operasi Pasar komoditas minyak goreng dan lainnya serta melakukan sampling keamanan pangan  menjelang bulan Ramadhan dan Idul Fitri 2023 di Pasar Kramat Jati Jakarta Timur","{""thumbnail"":{""url"":""\/pics\/user\/2023\/03\/17\/01\/01\/50x50_crop\/7ORpwNLjoonFdBNl.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/03\/17\/01\/01\/160x120\/7ORpwNLjoonFdBNl.jpeg"",""height"":90,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/03\/17\/01\/01\/240x180\/7ORpwNLjoonFdBNl.jpeg"",""height"":135,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/03\/17\/01\/01\/300x300_crop\/7ORpwNLjoonFdBNl.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/03\/17\/01\/01\/640x480\/7ORpwNLjoonFdBNl.jpeg"",""height"":360,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/03\/17\/01\/01\/800x600\/7ORpwNLjoonFdBNl.jpeg"",""height"":450,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/03\/17\/01\/01\/7ORpwNLjoonFdBNl.jpeg"",""height"":null,""width"":null}}",1,"2023-03-17 18:01:02","2023-03-17 18:01:02"
68,"Badan Pembinaan BUMD Provinsi DKI Jakarta mengadakan Acara Sosialisasi dalam Rangka Peningkatan Pemahaman PPID BUMD Provinsi DKI Jakarta","Dalam rangka meningkatkan kualitas sumber daya manusia dalam pelaksanaan pelayanan informasi publik pada BUMD DKI Jakarta dan menindaklanjuti hasil audiensi Komisioner Komisi Informasi Provinsi DKI Jakarta dengan Plt. Kepala Badan Pembinaan BUMD Provinsi DKI Jakarta,  Badan Pembinaan BUMD Provinsi DKI Jakarta mengadakan Acara Sosialisasi dalam Rangka Peningkatan Pemahaman PPID BUMD Provinsi DKI Jakarta dalam Pelaksanaan Pelayanan Informasi Publik pada tanggal 17 Maret 2023 yang dihadiri oleh seluruh BUMD DKI Jakarta.
Kegiatan ini bertujuan untuk meningkatkan keterbukaan informasi publik serta kualitas layanan informasi berkualitas agar dapat menciptakan Good Government (menjamin transparansi, akuntabilitas, dan partisipasi publik), membangun kepercayaan publik (public trust), untuk meningkatkan kesejahteraan masyarakat (optimalisasi perlindungan dan pemenuhan hak – hak masyarakat terhadap pelayanan publik), serta tata kelola data serta informasi Badan Publik.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/03\/20\/40\/45\/50x50_crop\/sn6Xs66Q8cuyAc87.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/03\/20\/40\/45\/160x120\/sn6Xs66Q8cuyAc87.JPG"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/03\/20\/40\/45\/240x180\/sn6Xs66Q8cuyAc87.JPG"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/03\/20\/40\/45\/300x300_crop\/sn6Xs66Q8cuyAc87.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/03\/20\/40\/45\/640x480\/sn6Xs66Q8cuyAc87.JPG"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/03\/20\/40\/45\/800x600\/sn6Xs66Q8cuyAc87.JPG"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/03\/20\/40\/45\/sn6Xs66Q8cuyAc87.JPG"",""height"":null,""width"":null}}",1,"2023-03-20 12:40:52","2023-03-20 12:40:52"
